name,ratings,price,imgURL,storage_ram,os_processor,camera,display,network,battery
"SAMSUNG Galaxy A22 5G (Gray, 128 GB)",4.3,"₹15,690",https://rukminim2.flixcart.com/image/312/312/krme93k0/mobile/0/d/n/galaxy-a22-5g-sm-a226bzajins-samsung-original-imag5dgh3fpehhhx.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 11Processor TypeMediaTek Dimensity 700 (MT6833V)Processor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed2 GHz,"Primary Camera AvailableYesPrimary Camera48MP + 5MP + 2MPPrimary Camera FeaturesTriple Rear Camera Setup: 48MP (f/1.8) + 5MP (f/2.2) + 2MP (f/2.4)Secondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Front Camera, f/2.0FlashRear FlashHD RecordingYesFull HD RecordingNoVideo RecordingYesImage EditorYesDual Camera LensPrimary Camera",Display Size16.76 cm (6.6 inch)Resolution2408 x 1080 PixelsResolution TypeFull HD+GPUARM Mali G57 MC2Display TypeFull HD+ TFT DisplayDisplay Colors16MOther Display Features90Hz Refresh Rate,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle Chrome | Samsung S-Browser 14.0Micro USB PortNoMini USB PortNoBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesMini HDMI PortNoInfraredNoUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹10,499",https://rukminim2.flixcart.com/image/312/312/kn22m4w0/mobile/6/o/e/galaxy-f12-sm-f127gzkgins-samsung-original-imagftmhuqq3arbg.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor TypeExynos 850Processor CoreOcta CorePrimary Clock Speed2 GHz,"Primary Camera AvailableYesPrimary Camera48MP + 5MP + 2MP + 2MPPrimary Camera FeaturesQuad Rear Camera Setup: 48MP Main (f/2.0) + 5MP Ultra-wide (f/2.2) + 2MP Depth (f/2.4) + 2MP Macro (f/2.4), Photo, Pro, Video, Panorama, Filters, Stamps, Live StickersSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Front Camera (f/2.2), Ultra Wide, Live Focus, MacroFlashRear FlashVideo RecordingYesDigital Zoom10xImage EditorYesDual Camera LensPrimary Camera",Display Size16.55 cm (6.515 inch)Resolution1600 x 720 PixelsResolution TypeHD+GPUARM Mali G52Display TypeHD+Display Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle Chrome | Samsung S-Browser 11.2Bluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesInfraredNoUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity6000 mAh
"SAMSUNG Galaxy M21 (Midnight Blue, 64 GB)",4.2,"₹14,248",https://rukminim2.flixcart.com/image/312/312/kah413k0/mobile/z/m/g/samsung-galaxy-m21-b07hgjj55il-original-imafsfewggf3dqwc.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypemicroSDXCMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Pie 10Processor TypeExynos 9611-Octa Core processorProcessor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.7 GHz,Primary Camera AvailableYesPrimary Camera48MP + 8MP + 5MPSecondary Camera AvailableYesSecondary Camera20MP Front CameraFlashBackHD RecordingYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2340 x 1080$$PixelResolution TypeFull HD+GPUMali G72 MP3,"Network Type4G VOLTESupported Networks4G VoLTE, GSMBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11 a/b/gWi-Fi HotspotYes",Battery Capacity6000 mAhBattery Typelithium-ion
"SAMSUNG Galaxy A12 (White, 64 GB)",4.3,"₹11,975",https://rukminim2.flixcart.com/image/312/312/krz97rk0/mobile/g/3/m/galaxy-a12-exynos-850-sm-a127fzwjins-samsung-original-imag5n52vmhdygr2.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage1 TBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor TypeExynos 850 (S5E3830)Processor CoreOcta CorePrimary Clock Speed2 GHz,Primary Camera AvailableYesPrimary Camera48MP + 5MP + 2MP + 2MPPrimary Camera FeaturesQuad Rear Camera Setup: 48MP Main + 5MP Ultra Wide + 2MP Macro + 2MP Depth CameraSecondary Camera AvailableYesSecondary Camera8MP Front CameraFlashRear FlashHD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera,Display Size16.51 cm (6.5 inch)Resolution1600 x 720 PixelsResolution TypeHD+Display TypeHD+ LCD TFT DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle Maps",Battery Capacity5000 mAh
"SAMSUNG Galaxy F41 (Fusion Black, 64 GB)",4,"₹15,999",https://rukminim2.flixcart.com/image/312/312/kfzq8i80/mobile/w/s/2/samsung-galaxy-f41-sm-f415fzkdins-original-imafwbnvxuhzvtpv.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 10Processor TypeExynos 9611Processor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.7 GHz,Primary Camera AvailableYesPrimary Camera64MP + 8MP + 5MPPrimary Camera Features64MP (Main) + 5MP (Depth) + 8MP (Ultra Wide) Rear Camera SetupSecondary Camera AvailableYesSecondary Camera32MP Front CameraSecondary Camera Features32MP Selfie Camera SetupFlashLED FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUARM | Mali G72 MP3Display TypeFull HD+ sAMOLED DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle Chrome, Samsung S-Browser 11.0Bluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity6000 mAh
SAMSUNG GT 1200 R/I/M,4.4,"₹1,499",https://rukminim2.flixcart.com/image/312/312/television/v/w/k/samsung-mobile-phone-original-imadeynpbgtbt9vc.jpeg?q=70,Internal Storage64 GBRAM4 GBTotal Memory64 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Oreo 8Processor Type1.6 GHz Exynos Octa CoreProcessor CoreOcta CorePrimary Clock Speed1.6 GHz,Primary Camera AvailableNoSecondary Camera AvailableNoHD RecordingNo,Display Size14.22 cm (5.6 inch)Resolution720 x 1480 PixelsResolution TypeHD+GPUARM Mali T830 MP1Display TypeSuper AMOLEDDisplay Colors16MOther Display FeaturesCorning Gorilla Glass,"Network Type3G, 4G VOLTE, 4G, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEBluetooth SupportYesBluetooth Version4.2Wi-FiYesAudio Jack3.5",Battery Capacity3000 mAh
"SAMSUNG Galaxy On6 (Black, 64 GB)",4.4,"₹17,600",https://rukminim2.flixcart.com/image/312/312/jit64cw0-1/mobile/4/8/h/samsung-galaxy-on6-sm-j600gf-original-imaf6j6zhqa3yfvz.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Pie 9Processor TypeExynos 9610Processor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.7 GHz,"Primary Camera AvailableYesPrimary Camera13MP Rear CameraPrimary Camera FeaturesSports, Action, HDR (High Dynamic Range), Food, Panorama, Selfie, Mirror Selfie, Beauty Face, Animated GIF, Face Detection, Best PhotoSecondary Camera AvailableYesSecondary Camera8MP Front CameraFlashFront and Rear FlashFull HD RecordingYesFrame Rate30 fps",Display Size16.26 cm (6.4 inch)Resolution1080 x 2340 pixelsResolution TypeFull HD+Display TypeSuper AMOLED,"Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEInternet Connectivity4G, 3G, Wi-Fi, GPRS, WAP3GYesGPRSYesWAPYesBluetooth SupportYesWi-FiYesWi-Fi HotspotYes",Battery Capacity4000 mAh
"SAMSUNG Galaxy A50 (Blue, 64 GB)",3.3,"₹18,600",https://rukminim2.flixcart.com/image/312/312/jsyyufk0/mobile/e/t/q/samsung-galaxy-a50-sm-a505fzbgins-original-imafefghgjpvhxkq.jpeg?q=70,Internal Storage100 MBRAM100 MBTotal Memory32 GBExpandable Storage100 MBSupported Memory Card TypeMICRO SDPhone Book Memory1000Hot SWAP SupportNoCall Log MemoryNoSMS Memory500,Operating SystemAndroid 11Processor TypeExynos 9825Processor CoreOcta CorePrimary Clock Speed2.73 GHzSecondary Clock Speed1.95 GHz,Primary Camera AvailableYesPrimary Camera25MP + 5MP + 8MPPrimary Camera FeaturesAperture: F1.7 (25MP) + F2.2 (5MP) + F2.2 (8MP)Secondary Camera AvailableYesSecondary Camera25MP Front CameraSecondary Camera FeaturesF/2.0 ApertureImage EditorYesDual Camera LensPrimary Camera,Display Size4.57 cm (1.8 inch)Resolution120 x 180$4pixelResolution TypeVGAGPU1.2Display Type100HD Game SupportNoDisplay ColorsDAZZALOther Display FeaturesNA,Network Type3GSupported NetworksGSMInternet ConnectivityNA3GYes3G Speed5.76GPRSNoWAPNoWAP Version1Pre-installed BrowserWAPMicro USB PortYesMicro USB Version100Mini USB PortNoMini USB Version0Bluetooth SupportYesBluetooth Version2.0Wi-FiNoWi-Fi Version802.11BWi-Fi HotspotNoMini HDMI PortNoNFCNoUSB TetheringNoTV OutNoInfraredNoUSB ConnectivityNoEDGENoGPRS Features48 KBPSAudio Jack3.1EDGE FeaturesCLASS 6 177.6Map SupportNAGPS SupportNo,Battery Capacity800 mAhBattery TypeLIONTalk Time36Dual BatteryNo
SAMSUNG SM-B310EZDDINS,4.2,"₹2,149",https://rukminim2.flixcart.com/image/312/312/ki4w0i80-0/mobile/k/k/u/sm-b310ezddins-samsung-guru-music-2-samsung-original-imafxzxgkzwygvy4.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 11Processor TypeQualcomm Snapdragon 750G octa coreProcessor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed1.8 GHz,Primary Camera AvailableNoPrimary Camera0MPPrimary Camera FeaturesNAOptical ZoomNoSecondary Camera AvailableNoSecondary Camera0MP Front CameraSecondary Camera FeaturesNAFlashNAHD RecordingNoFull HD RecordingNoVideo RecordingNoVideo Recording Resolution720Digital ZoomNAFrame Rate100 fpsImage EditorNo,Display Size17.02 cm (6.7 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUARM Mali G76 MP12Display TypeFull HD+ Super AMOLED DisplayDisplay Colors16M,"Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, UMTS, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle Chrome, Samsung S-Browser 11.2Bluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesNFCYesInfraredNoUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity7000 mAh
"SAMSUNG Galaxy F62 (Laser Grey, 128 GB)",4.2,"₹23,999",https://rukminim2.flixcart.com/image/312/312/klb78nk0/mobile/4/y/h/galaxy-f62-sm-e625fzkdins-samsung-original-imagygxzrsmbhptk.jpeg?q=70,Internal Storage128 GBRAM6 GBTotal Memory128 GBExpandable Storage1 TBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Pie 9.0Processor TypeExynos 9611Processor CoreOcta CorePrimary Clock Speed2.3 GHz,"Primary Camera AvailableYesPrimary Camera64MP + 12MP + 5MP + 5MPPrimary Camera FeaturesQuad Rear Camera, Photography Features: Single Take, Ultra Wide, Macro, Depth and Night Mode, Video Features: Hyperlapse, Super Slow-motionOptical ZoomYesSecondary Camera AvailableYesSecondary Camera32MP Front CameraSecondary Camera FeaturesSmart Selfie AngleFlashRear FlashFull HD RecordingYesVideo RecordingYesVideo Recording Resolution4K (3840 x 2160)Frame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size16.76 cm (6.6 inch)Resolution720 x 1600$$pixelsResolution TypeHD+Display TypeSuper AMOLED,Network Type5GSupported Networks5GWi-FiYesNFCYesUSB TetheringYes,Battery Capacity5000 mAh
"SAMSUNG Galaxy M42 5G (Prism Dot Black, 128 GB)",4.3,"₹21,450",https://rukminim2.flixcart.com/image/312/312/koenl3k0/mobile/c/b/r/galaxy-m42-5g-sm-m426bzkgins-samsung-original-imag2vggv8jqgh7s.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypeMicro SDMemory Card Slot TypeDedicated SlotCall Log MemoryYesSMS MemoryYes,"Operating SystemAndroid 12Processor TypeExynos 1280Processor CoreOcta CorePrimary Clock Speed2.4 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B1,B2,B4,B5,B8, 4G LTE FDD: B1,B2,B3,B4,B5,B7,B8,B12,B17,B20,B26,B28,B66, 5G TDD: N38,N40,N41,N78",Primary Camera48MP Rear CameraDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2340 x 1080$$PixelsResolution TypeFull HDDisplay TypeSuper AmoledHD Game SupportYesOther Display FeaturesCapacitive touchscreen,"Network Type4G VOLTESupported Networks4G VoLTE, GSMInternet Connectivity4G VoLte3GYesGPRSYesPre-installed BrowserChromeBluetooth SupportYesWi-FiYesWi-Fi HotspotYesUSB TetheringYesMap SupportYesGPS SupportYes",Battery Capacity6000 mAhBattery TypeLithium-ion
"SAMSUNG Galaxy M30s (Blue, 64 GB)",4.1,"₹13,999",https://rukminim2.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/g/f/m/samsung-galaxy-m30s-sm-m307fzbdins-original-imafkzzf3vfqzrfz.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSD,Operating SystemAndroid Pie 10Processor TypeExynos 9611-Octa Core processorProcessor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.7 GHz,Primary Camera AvailableYesPrimary Camera48MP Rear CameraPrimary Camera Features48MP + 8MP + 5MP triple rear cameraSecondary Camera AvailableYesSecondary Camera16MP Front CameraSecondary Camera Features16MP front facing cameraFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUARM Mali G68 MP4Display TypeSuper AMOLEDDisplay Colors16M,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiGPRSYesPre-installed BrowserGoogle Chrome, Samsung S-Browser 16.0Bluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80Wi-Fi HotspotYesNFCNoUSB TetheringYesTV OutNoInfraredNoAudio JackType CMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhDual BatteryNo
"SAMSUNG Galaxy A33 (Awesome White, 128 GB)",4.3,"₹27,499",https://rukminim2.flixcart.com/image/312/312/l3xcr680/mobile/9/8/x/-original-imagexexsaxegzxk.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypemicroSDXCMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 10Processor TypeQualcomm Snapdragon (SDM450-F01) Octa CoreProcessor CoreOcta CorePrimary Clock Speed1.8 GHz,Primary Camera AvailableYesPrimary Camera48MP + 8MP + 5MP + 2MPSecondary Camera AvailableYesSecondary Camera13MP Front CameraFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080p (at 30 fps)Digital Zoom10XFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2340 x 1080$$PixelResolution TypeFull HD+GPUMali G72 MP3,"Network Type4G VOLTESupported Networks4G VoLTE, GSMBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11 a/b/gWi-Fi HotspotYes",Battery Capacity6000 mAhBattery Typelithium-ion
"SAMSUNG Galaxy M21 (Raven Black, 64 GB)",4.2,"₹12,999",https://rukminim2.flixcart.com/image/312/312/kah413k0/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafsfexgymaayrk.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid Pie 9Processor TypeMediaTek MT6762Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.5 GHz,Primary Camera AvailableYesPrimary Camera48MP + 8MP + 5MPSecondary Camera AvailableYesSecondary Camera20MP Front CameraFlashBackHD RecordingYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution1560 x 720 PixelsResolution TypeHD+GPUAdreno 506Display TypePLS TFT LCD Infinity-O DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMGPRSYesBluetooth SupportYesBluetooth Versionv4.2Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"SAMSUNG Galaxy M11 (Violet, 64 GB)",4.4,"₹12,999",https://rukminim2.flixcart.com/image/312/312/kavefm80/mobile/h/c/y/samsung-galaxy-m11-sm-m115fzleins-original-imafscgysncykdxv.jpeg?q=70,Internal Storage32 GBRAM2 GBExpandable Storage512 GB,"Operating SystemAndroid Nougat 7.1.1Processor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - 850, 900, DCS 1800, PCS 1900, UMTS - B1 (2100), B2 (1900), B4 (AWS), B5 (850), B8 (900), TD-SCDMA - B34 (2010), FDD LTE - B39 (1880), B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B13(700), B17(700), B18(800), B19(800), B20(800), B25(1900), B26(850), B28(700), B32(1500), B66(AWS-3), TDD LTE - B38(2600), B39(1900), B40(2300), B41(2500)",Primary Camera AvailableYesPrimary Camera13MP + 5MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 13 MP (f/1.8) Main Camera + 5 MP (f/2.2) Ultra Wide Camera + 2 MP (f/2.4) Depth CameraSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8 MP (f/2.0)FlashYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080pImage EditorYesDual Camera LensPrimary Camera,Display Size15.75 cm (6.2 inch)Resolution720 x 1560Resolution TypeHD+GPUImagination GE8320Display TypeTFT V Cut DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported NetworksGSM, WCDMA, 4G LTEInternet Connectivity4G, 3G, Wi-Fi, GPRS3GYesGPRSYesWi-FiYesWi-Fi HotspotYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"SAMSUNG Galaxy A10s (Blue, 32 GB)",4.6,"₹9,490",https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/q/m/g/galaxy-a10s-32-gb-c-sm-a107fzbdins-samsung-2-original-imafjycggdwt5akh.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,Operating SystemAndroid 10Processor TypeQualcomm Snapdragon (SDM439) Octa CoreProcessor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.45 GHz,Primary Camera AvailableYesPrimary Camera13MP + 2MPPrimary Camera Features13MP (F1.8) + 2 MP (F2.4)Secondary Camera8MP Front CameraSecondary Camera Features5MP(F2.0)Dual Camera LensPrimary Camera,Display Size16.0 cm (6.3 inch)Resolution2960 x 1440 PixelsResolution TypeQuad HD+Display TypeDual Edge Super AMOLEDDisplay Colors16M,"Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 MU-MIMO,1024-QAMNFCYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3300 mAh
"SAMSUNG Galaxy Note 8 (Orchid Grey, 64 GB)",4.2,"₹74,000",https://rukminim2.flixcart.com/image/312/312/js98x3k0/mobile/g/h/a/samsung-galaxy-note-8-na-original-imafdvaqjabwvguk.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 12Processor CoreOcta CorePrimary Clock Speed2 GHz,"Primary Camera AvailableYesPrimary Camera12MP + 12MPPrimary Camera FeaturesF Number - F1.7 , F2.4, Auto Focus, OIS, Optical Zoom at 2x , Digital Zoom up to 10xSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera FeaturesF Number - F1.7, Auto FocusFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution2160pFrame Rate30 fps 120 fpsDual Camera LensPrimary Camera",Display Size14.48 cm (5.7 inch)Resolution1520 x 720 PixelsResolution TypeHD+GPUAdreno 505Display TypePLS TFT LCD Infinity V Cut DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMGPRSYesBluetooth SupportYesBluetooth Versionv4.2Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"SAMSUNG Galaxy M01 (Red, 32 GB)",4.2,"₹8,999",https://rukminim2.flixcart.com/image/312/312/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggbdypyqqc.jpeg?q=70,Internal Storage64 GBRAM4 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 10Processor TypeQualcomm Snapdragon (SDM450-F01) Octa CoreProcessor CoreOcta CorePrimary Clock Speed1.8 GHz,Primary Camera AvailableYesPrimary Camera13MP + 2MPPrimary Camera FeaturesDual Camera Setup: 13 MP (f/2.2) Main Camera + 2 MP (f/2.4) Depth CameraSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera Features5 MP (f/2.2)FlashYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080pImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution1080x2400 Pixel,Network Type4G VOLTESupported Networks4G VoLTE,Battery Capacity6000 mAh
"SAMSUNG Galaxy M32 Prime Edition (Black, 64 GB)",4.2,"₹12,185",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/2/e/-original-imagjhqzefepgn4t.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 10Processor TypeExynos 9611Processor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.7 GHz,Primary Camera64MP Rear CameraDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution1560 x 720 PixelsResolution TypeHD+GPUAdreno 506Display TypePLS TFT LCD Infinity-O DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMGPRSYesBluetooth SupportYesBluetooth Versionv4.2Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"SAMSUNG Galaxy M11 (Metallic Blue, 32 GB)",4.3,"₹10,999",https://rukminim2.flixcart.com/image/312/312/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgycugcewty.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 10Processor TypeExynos 2100Processor CoreOcta CorePrimary Clock Speed2.9 GHz,Primary Camera AvailableYesPrimary Camera13MP + 5MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 13 MP (f/1.8) Main Camera + 5 MP (f/2.2) Ultra Wide Camera + 2 MP (f/2.4) Depth CameraSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8 MP (f/2.0)FlashYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080pImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUARM | Mali G72 MP3Display TypeFull HD+ sAMOLED DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-Fi, EDGE, GPRSGPRSYesPre-installed BrowserGoogle Chrome, Samsung S-Browser 11.0Bluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesEDGEYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity6000 mAh
